IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.21,,,7.83,,12.24,10.2 [7.8 - 12.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,10.32,,,7.88,,13.59,10.3 [7.9 - 13.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,10.44,,,7.61,,13.35,10.4 [7.6 - 13.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.39,,,8.29,,12.37,10.4 [8.3 - 12.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.39,,,8.54,,12.55,10.4 [8.5 - 12.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.52,,,8.21,,12.67,10.5 [8.2 - 12.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.52,,,8.77,,12.3,10.5 [8.8 - 12.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.61,,,8.65,,12.71,10.6 [8.7 - 12.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,10.7,,,8.13,,13.11,10.7 [8.1 - 13.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,10.71,,,8.25,,12.87,10.7 [8.2 - 12.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.65,,,8.6,,12.57,10.7 [8.6 - 12.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,10.79,,,7.15,,14.57,10.8 [7.1 - 14.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,10.89,,,7.85,,13.84,10.9 [7.8 - 13.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,10.95,,,8.41,,13.58,10.9 [8.4 - 13.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,10.96,,,8.81,,13.27,11.0 [8.8 - 13.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.14,,,7.65,,14.76,11.1 [7.6 - 14.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.14,,,8.48,,13.83,11.1 [8.5 - 13.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.22,,,6.46,,16.79,11.2 [6.5 - 16.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.19,,,7.15,,15.18,11.2 [7.1 - 15.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.18,,,8.51,,13.69,11.2 [8.5 - 13.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.22,,,8.62,,13.54,11.2 [8.6 - 13.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.29,,,7.12,,17.31,11.3 [7.1 - 17.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.33,,,9.25,,13.16,11.3 [9.3 - 13.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.38,,,8.67,,13.72,11.4 [8.7 - 13.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.48,,,8.08,,14.98,11.5 [8.1 - 15.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.48,,,8.4,,14.33,11.5 [8.4 - 14.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.64,,,7.55,,16.05,11.6 [7.5 - 16.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.55,,,7.59,,15.47,11.6 [7.6 - 15.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.62,,,9.07,,13.99,11.6 [9.1 - 14.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.6,,,9.37,,13.85,11.6 [9.4 - 13.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.69,,,9.13,,14.15,11.7 [9.1 - 14.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.75,,,9.49,,14.12,11.7 [9.5 - 14.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.94,,,8.66,,14.86,11.9 [8.7 - 14.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,11.91,,,9.21,,14.72,11.9 [9.2 - 14.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.99,,,10.3,,13.81,12.0 [10.3 - 13.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,12.02,,,8.72,,15.22,12.0 [8.7 - 15.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,11.99,,,8.72,,15.18,12.0 [8.7 - 15.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.06,,,9.07,,15.15,12.1 [9.1 - 15.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.1,,,9.63,,14.84,12.1 [9.6 - 14.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.18,,,8.06,,16.55,12.2 [8.1 - 16.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.21,,,9.16,,15.08,12.2 [9.2 - 15.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,12.27,,,10.24,,13.95,12.3 [10.2 - 14.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.28,,,8.96,,15.59,12.3 [9.0 - 15.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,12.31,,,9.53,,14.37,12.3 [9.5 - 14.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.27,,,9.85,,14.88,12.3 [9.9 - 14.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.37,,,9.71,,14.59,12.4 [9.7 - 14.6],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.66,,,8.71,,16.34,12.7 [8.7 - 16.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.79,,,10.73,,15.08,12.8 [10.7 - 15.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,12.76,,,10.82,,14.88,12.8 [10.8 - 14.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.85,,,8.88,,16.65,12.8 [8.9 - 16.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,12.77,,,9.79,,15.54,12.8 [9.8 - 15.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,13.02,,,10.61,,15.21,13.0 [10.6 - 15.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,ROU,Romania,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,13.1,,,10.16,,15.88,13.1 [10.2 - 15.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,13.23,,,10.24,,16.06,13.2 [10.2 - 16.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,13.35,,,8.64,,17.66,13.3 [8.6 - 17.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,13.4,,,11.05,,15.17,13.4 [11.1 - 15.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,13.39,,,11.31,,15.34,13.4 [11.3 - 15.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,13.36,,,11.71,,15.01,13.4 [11.7 - 15.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,13.38,,,6.73,,20.68,13.4 [6.7 - 20.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,13.49,,,11.14,,16,13.5 [11.1 - 16.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,13.86,,,11,,16.11,13.9 [11.0 - 16.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,14.01,,,10.41,,17.5,14.0 [10.4 - 17.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,13.98,,,11.94,,15.82,14.0 [11.9 - 15.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,14.12,,,11.66,,16.39,14.1 [11.7 - 16.4],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,14.3,,,11.11,,16.89,14.3 [11.1 - 16.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,14.29,,,11.37,,17.07,14.3 [11.4 - 17.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,14.53,,,10.14,,18.55,14.5 [10.1 - 18.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,14.79,,,12.17,,17.23,14.8 [12.2 - 17.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,15.23,,,11.37,,18.27,15.2 [11.4 - 18.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,15.22,,,13.2,,16.98,15.2 [13.2 - 17.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,15.26,,,12.98,,17.21,15.3 [13.0 - 17.2],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,15.45,,,13.03,,17.82,15.4 [13.0 - 17.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,15.36,,,13.08,,17.66,15.4 [13.1 - 17.7],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,15.66,,,10.48,,20.76,15.7 [10.5 - 20.8],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,15.86,,,10.9,,20.52,15.9 [10.9 - 20.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,16.25,,,12.4,,19.5,16.3 [12.4 - 19.5],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,16.47,,,10.63,,22.25,16.5 [10.6 - 22.3],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,16.51,,,12.21,,20.06,16.5 [12.2 - 20.1],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,16.61,,,13.12,,19.97,16.6 [13.1 - 20.0],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,16.95,,,10.48,,22.88,16.9 [10.5 - 22.9],,,EN,2024-08-12T22:00:00.000Z
SA_0000001743,"Alcohol-attributable fractions, all-cause deaths (%)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,17.41,,,15.02,,19.84,17.4 [15.0 - 19.8],,,EN,2024-08-12T22:00:00.000Z
